gene_name	label
TAS2R13	0
TAS2R14	0
TAS2R50	0
TAS2R19	0
TAS2R31	0
TAS2R46	0
TAS2R30	0
TAS2R42	0
PRB3	0
PRB4	0
PRB1	0
PRB2	0
ETV6	1
BCL2L14	0
LRP6	0
MANSC1	0
DUSP16	0
CREBL2	0
GPR19	0
CDKN1B	1
APOLD1	0
DDX47	0
GPRC5A	0
GPRC5D	0
HEBP1	0
GSG1	0
EMP1	0
GRIN2B	0
ATF7IP	0
PLBD1	0
GUCY2C	0
WBP11	0
C12orf60	-1
SMCO3	-1
ART4	0
MGP	0
ARHGDIB	0
RERG	0
PTPRO	0
EPS8	0
STRAP	0
DERA	-1
LMO3	0
RERGL	-1
PIK3C2G	0
PLCZ1	0
CAPZA3	0
PLEKHA5	0
AEBP2	0
PDE3A	0
SLCO1C1	0
SLCO1B3	0
SLCO1B1	0
SLCO1A2	0
IAPP	0
PYROXD1	0
RECQL	0
GYS2	0
LDHB	0
KCNJ8	0
ABCC9	0
CMAS	0
ST8SIA1	0
C2CD5	0
ETNK1	1
SOX5	0
BCAT1	0
LRMP	-1
CASC1	-1
KRAS	1
RASSF8	0
BHLHE41	0
ITPR2	0
FGFR1OP2	0
TM7SF3	0
MED21	0
C12orf71	0
STK38L	0
ARNTL2	0
SMCO2	-1
PPFIBP1	0
REP15	0
MRPS35	0
MANSC4	-1
KLHL42	0
PTHLH	1
CCDC91	0
FAR2	0
ERGIC2	0
OVCH1	-1
TMTC1	0
IPO8	0
CAPRIN2	0
TSPAN11	-1
DDX11	0
DENND5B	0
BICD1	0
FGD4	0
DNM1L	0
YARS2	0
PKP2	0
SYT10	-1
ALG10	0
ALG10B	0
CPNE8	-1
KIF21A	0
ABCD2	0
C12orf40	-1
SLC2A13	0
LRRK2	0
MUC19	0
CNTN1	0
PDZRN4	0
GXYLT1	0
YAF2	0
PPHLN1	0
ZCRB1	0
PRICKLE1	0
ADAMTS20	0
PUS7L	-1
IRAK4	0
TWF1	0
TMEM117	-1
NELL2	0
DBX2	-1
ANO6	0
ARID2	0
SCAF11	0
SLC38A1	0
SLC38A2	0
SLC38A4	0
AMIGO2	0
PCED1B	-1
RPAP3	0
ENDOU	0
RAPGEF3	0
SLC48A1	0
HDAC7	0
VDR	1
TMEM106C	0
COL2A1	0
SENP1	0
PFKM	0
ASB8	0
OR10AD1	-1
ZNF641	0
ANP32D	0
LALBA	0
KANSL2	0
CCNT1	0
ADCY6	0
CACNB3	0
DDX23	0
RND1	0
CCDC65	0
FKBP11	0
ARF3	0
WNT10B	0
PRKAG1	0
KMT2D	0
RHEBL1	0
DHH	0
LMBR1L	0
TUBA1B	0
TUBA1A	0
TUBA1C	0
TROAP	0
DNAJC22	0
SPATS2	0
KCNH3	0
MCRS1	0
PRPF40B	-1
FAM186B	0
FMNL3	0
TMBIM6	0
NCKAP5L	0
BCDIN3D	-1
FAIM2	0
AQP2	0
AQP5	0
AQP6	0
RACGAP1	0
ASIC1	0
SMARCD1	0
GPD1	0
COX14	0
CERS5	0
LIMA1	0
FAM186A	-1
LARP4	0
DIP2B	0
ATF1	0
TMPRSS12	-1
METTL7A	0
SLC11A2	0
LETMD1	0
CSRNP2	0
TFCP2	0
POU6F1	0
DAZAP2	0
SMAGP	0
BIN2	0
CELA1	0
GALNT6	0
SLC4A8	0
SCN8A	0
ANKRD33	0
ACVRL1	0
ACVR1B	0
GRASP	-1
NR4A1	1
KRT80	0
KRT7	0
KRT86	0
KRT81	0
KRT83	0
KRT85	0
KRT84	0
KRT82	0
KRT75	0
KRT6B	0
KRT6C	0
KRT6A	0
KRT5	0
KRT71	0
KRT74	0
KRT72	0
KRT73	0
KRT2	0
KRT1	0
KRT77	0
KRT76	0
KRT3	0
KRT4	0
KRT79	0
KRT78	0
KRT8	0
KRT18	0
EIF4B	0
SPRYD3	-1
IGFBP6	0
SOAT2	0
CSAD	0
ZNF740	-1
ITGB7	0
RARG	0
ESPL1	0
PFDN5	0
AAAS	0
SP7	0
SP1	0
AMHR2	0
PCBP2	0
MAP3K12	0
TARBP2	0
NPFF	0
ATF7	0
CALCOCO1	0
HOXC13	0
HOXC12	0
HOXC11	0
HOXC10	0
HOXC6	0
HOXC9	0
HOXC8	0
HOXC4	0
HOXC5	0
SMUG1	0
CBX5	0
HNRNPA1	0
NFE2	1
COPZ1	0
GPR84	0
ZNF385A	0
ITGA5	1
GTSF1	0
NCKAP1L	0
PDE1B	0
PPP1R1A	0
LACRT	0
DCD	0
MUCL1	0
TESPA1	0
NEUROD4	0
OR9K2	-1
OR10A7	-1
OR6C74	-1
OR6C6	-1
OR6C1	-1
OR6C3	-1
OR6C65	-1
OR6C76	-1
OR6C2	-1
OR6C70	-1
OR6C68	-1
OR6C4	-1
OR10P1	-1
METTL7B	0
ITGA7	0
BLOC1S1	0
RDH5	0
CD63	0
SARNP	0
ORMDL2	0
DNAJC14	0
MMP19	0
DGKA	0
PMEL	1
CDK2	1
RAB5B	0
SUOX	0
IKZF4	0
RPS26	0
ERBB3	0
PA2G4	0
RPL41	0
ESYT1	0
ZC3H10	-1
MYL6B	0
MYL6	0
SMARCC2	0
RNF41	0
NABP2	0
SLC39A5	0
ANKRD52	-1
COQ10A	0
CS	0
CNPY2	0
PAN2	0
IL23A	1
STAT2	0
APOF	0
TIMELESS	0
MIP	0
SPRYD4	0
RBMS2	0
BAZ2A	0
PTGES3	0
NACA	0
PRIM1	0
HSD17B6	0
SDR9C7	0
RDH16	-1
GPR182	0
ZBTB39	0
MYO1A	0
NAB2	0
STAT6	1
LRP1	1
SHMT2	0
NDUFA4L2	0
STAC3	0
R3HDM2	0
INHBC	0
INHBE	0
GLI1	0
ARHGAP9	0
DDIT3	0
MBD6	0
DCTN2	0
KIF5A	0
PIP4K2C	0
DTX3	0
ARHGEF25	0
SLC26A10	0
B4GALNT1	1
OS9	0
AGAP2	0
TSPAN31	0
CDK4	1
CYP27B1	0
TSFM	0
AVIL	0
CTDSP2	0
LRIG3	0
SLC16A7	0
USP15	0
MON2	0
PPM1H	0
AVPR1A	0
DPY19L2	0
SRGAP1	0
C12orf66	-1
C12orf56	-1
XPOT	0
TBK1	0
RASSF3	0
GNS	0
TBC1D30	0
WIF1	0
LEMD3	0
MSRB3	0
HMGA2	0
TMBIM4	0
IRAK3	0
HELB	0
GRIP1	0
CAND1	0
DYRK2	0
IFNG	1
IL26	0
IL22	0
MDM1	0
RAP1B	0
NUP107	0
SLC35E3	0
MDM2	1
CPM	0
CPSF6	0
YEATS4	0
FRS2	0
CCT2	0
BEST3	0
RAB3IP	0
MYRFL	-1
CNOT2	0
KCNMB4	0
PTPRB	0
PTPRR	0
TSPAN8	0
LGR5	0
ZFC3H1	-1
THAP2	0
TMEM19	-1
RAB21	0
TBC1D15	0
TPH2	0
TRHDE	0
ATXN7L3B	0
KCNC2	0
CAPS2	0
GLIPR1L1	0
GLIPR1L2	0
GLIPR1	0
KRR1	0
PHLDA1	0
NAP1L1	0
BBS10	0
OSBPL8	0
ZDHHC17	0
CSRP2	0
E2F7	0
NAV3	0
SYT1	0
PAWR	0
PPP1R12A	0
OTOGL	0
PTPRQ	0
MYF6	0
MYF5	0
LIN7A	0
ACSS3	0
PPFIA2	0
CCDC59	0
METTL25	-1
TMTC2	0
SLC6A15	0
TSPAN19	-1
LRRIQ1	-1
ALX1	0
RASSF9	0
MGAT4C	0
C12orf50	-1
C12orf29	0
CEP290	0
TMTC3	0
KITLG	1
DUSP6	0
POC1B	0
POC1B-GALNT4	-1
GALNT4	0
ATP2B1	0
CCER1	-1
EPYC	0
KERA	0
LUM	0
DCN	0
BTG1	1
PLEKHG7	-1
EEA1	0
NUDT4	0
UBE2N	0
MRPL42	0
SOCS2	0
PLXNC1	0
TMCC3	0
NDUFA12	0
NR2C1	0
FGD6	0
VEZT	-1
METAP2	0
USP44	0
NTN4	0
SNRPF	0
CCDC38	-1
AMDHD1	-1
HAL	1
LTA4H	0
ELK3	0
CDK17	0
NEDD1	0
TMPO	0
SLC25A3	0
IKBIP	0
APAF1	0
ANKS1B	0
FAM71C	0
UHRF1BP1L	0
ACTR6	-1
DEPDC4	-1
SCYL2	0
SLC17A8	0
NR1H4	0
GAS2L3	0
ANO4	0
SLC5A8	0
UTP20	0
ARL1	0
SPIC	0
MYBPC1	0
CHPT1	0
SYCP3	0
GNPTAB	0
DRAM1	0
NUP37	0
PARPBP	0
PMCH	0
IGF1	0
PAH	0
ASCL1	0
C12orf42	0
STAB2	0
NT5DC3	0
HSP90B1	0
TDG	0
GLT8D2	-1
HCFC2	0
NFYB	0
TXNRD1	0
EID3	0
CHST11	0
SLC41A2	0
C12orf45	0
ALDH1L2	0
APPL2	0
C12orf75	0
NUAK1	0
CKAP4	0
TCP11L2	-1
POLR3B	0
RFX4	0
RIC8B	0
BTBD11	0
PWP1	0
PRDM4	0
WSCD2	0
CMKLR1	0
FICD	-1
SART3	0
ISCU	0
TMEM119	0
SELPLG	1
CORO1C	0
SSH1	0
DAO	0
SVOP	0
ALKBH2	0
UNG	0
ACACB	0
FOXN4	0
MYO1H	0
KCTD10	0
UBE3B	0
MMAB	0
MVK	0
TRPV4	0
TCHP	0
GIT2	0
ANKRD13A	0
IFT81	0
ATP2A2	1
ANAPC7	0
GPN3	-1
FAM216A	0
VPS29	0
RAD9B	0
PPTC7	0
TCTN1	0
HVCN1	0
PPP1CC	0
CCDC63	0
MYL2	0
CUX2	0
SH2B3	0
ATXN2	0
BRAP	0
ACAD10	0
ALDH2	0
MAPKAPK5	0
TMEM116	0
ERP29	0
NAA25	0
TRAFD1	0
HECTD4	-1
RPL6	0
PTPN11	1
RPH3A	0
OAS1	0
OAS3	0
OAS2	0
DTX1	0
RASAL1	0
DDX54	0
IQCD	0
TPCN1	0
SLC8B1	0
PLBD2	-1
SDS	0
SDSL	-1
LHX5	0
RBM19	0
TBX5	0
TBX3	0
MED13L	0
MAP1LC3B2	-1
RNFT2	0
FBXW8	0
TESC	0
FBXO21	0
NOS1	0
KSR2	0
RFC5	0
WSB2	0
VSIG10	-1
PEBP1	0
TAOK3	0
SUDS3	0
SRRM4	0
HSPB8	0
CCDC60	-1
TMEM233	0
PRKAB1	0
CIT	0
RAB35	0
RPLP0	0
PXN	0
SIRT4	0
PLA2G1B	0
MSI1	0
COX6A1	0
TRIAP1	0
GATC	0
SRSF9	0
DYNLL1	0
COQ5	0
RNF10	0
POP5	0
CABP1	0
MLEC	0
UNC119B	0
ACADS	0
SPPL3	0
HNF1A	1
C12orf43	-1
OASL	0
P2RX7	0
P2RX4	0
CAMKK2	0
ANAPC5	0
RNF34	0
KDM2B	0
ORAI1	0
MORN3	0
TMEM120B	0
RHOF	0
SETD1B	0
HPD	0
PSMD9	1
WDR66	-1
BCL7A	0
MLXIP	0
LRRC43	-1
IL31	0
B3GNT4	0
DIABLO	1
VPS33A	0
CLIP1	0
ZCCHC8	0
RSRC2	0
KNTC1	0
HCAR2	0
HCAR3	0
HCAR1	0
DENR	0
CCDC62	0
HIP1R	0
VPS37B	0
ABCB9	0
OGFOD2	0
ARL6IP4	0
PITPNM2	0
MPHOSPH9	0
CDK2AP1	0
SBNO1	0
RILPL2	0
SNRNP35	0
RILPL1	0
TMED2	0
DDX55	-1
EIF2B1	0
GTF2H3	0
TCTN2	0
ATP6V0A2	0
DNAH10	0
CCDC92	0
ZNF664	0
NCOR2	0
SCARB1	0
UBC	0
DHX37	0
BRI3BP	0
AACS	0
TMEM132B	-1
TMEM132C	-1
SLC15A4	0
GLT1D1	-1
TMEM132D	0
FZD10	0
PIWIL1	0
RIMBP2	0
STX2	0
RAN	1
SFSWAP	0
MMP17	0
ULK1	0
PUS1	0
EP400	0
DDX51	0
NOC4L	0
GALNT9	0
FBRSL1	0
P2RX2	0
POLE	0
PXMP2	0
PGAM5	0
ANKLE2	0
GOLGA3	0
CHFR	1
ZNF605	-1
ZNF26	0
ZNF84	0
ZNF140	0
ZNF10	0
ZNF268	0
TUBA3C	0
TPTE2	0
MPHOSPH8	0
PSPC1	0
ZMYM5	0
ZMYM2	1
GJA3	0
GJB2	0
GJB6	0
CRYL1	0
IFT88	0
XPO4	0
LATS2	0
SAP18	0
SKA3	0
ZDHHC20	0
MICU2	0
FGF9	0
SGCG	0
SACS	0
TNFRSF19	0
MIPEP	0
C1QTNF9B	0
SPATA13	0
C1QTNF9	0
PARP4	1
ATP12A	0
RNF17	0
CENPJ	0
PABPC3	0
AMER2	0
MTMR6	0
ATP8A2	0
SHISA2	0
RNF6	0
CDK8	0
WASF3	0
GPR12	0
USP12	0
RPL21	0
RASL11A	0
GTF3A	0
MTIF3	-1
LNX2	0
POLR1D	0
GSX1	0
PDX1	0
CDX2	1
URAD	0
FLT3	1
PAN3	0
FLT1	1
POMP	0
SLC46A3	0
MTUS2	0
SLC7A1	0
UBL3	0
KATNAL1	0
HMGB1	0
USPL1	0
ALOX5AP	0
MEDAG	0
TEX26	-1
HSPH1	0
RXFP2	0
FRY	0
ZAR1L	-1
BRCA2	1
N4BP2L1	0
N4BP2L2	0
PDS5B	0
KL	0
STARD13	0
RFC3	0
NBEA	0
MAB21L1	0
DCLK1	0
SOHLH2	0
CCDC169	0
CCNA1	0
SERTM1	-1
RFXAP	0
SMAD9	0
ALG5	0
EXOSC8	0
SUPT20H	0
CSNK1A1L	-1
POSTN	0
TRPC4	0
FREM2	0
STOML3	0
PROSER1	0
NHLRC3	0
COG6	0
FOXO1	0
MRPS31	0
SLC25A15	0
ELF1	0
WBP4	0
KBTBD6	0
KBTBD7	0
MTRF1	0
NAA16	0
RGCC	0
VWA8	0
DGKH	0
AKAP11	0
EPSTI1	0
DNAJC15	0
ENOX1	0
CCDC122	0
LACC1	0
TSC22D1	0
NUFIP1	0
GPALPP1	-1
GTF2F2	0
TPT1	0
SLC25A30	0
COG3	0
SIAH3	0
ZC3H13	0
CPB2	0
LCP1	0
LRRC63	-1
LRCH1	0
ESD	0
HTR2A	0
SUCLA2	0
NUDT15	0
MED4	0
ITM2B	0
RB1	1
LPAR6	0
RCBTB2	0
CYSLTR2	0
FNDC3A	0
MLNR	0
CDADC1	0
CAB39L	0
SETDB2	0
PHF11	0
RCBTB1	0
ARL11	0
EBPL	0
KPNA3	0
SPRYD7	0
TRIM13	0
DLEU7	0
RNASEH2B	0
FAM124A	-1
SERPINE3	-1
INTS6	0
WDFY2	0
DHRS12	0
CCDC70	0
ATP7B	0
ALG11	0
UTP14C	0
NEK5	0
NEK3	0
THSD1	0
VPS36	0
CKAP2	0
HNRNPA1L2	-1
SUGT1	0
PCDH8	0
OLFM4	0
PCDH17	0
DIAPH3	0
TDRD3	0
PCDH20	0
PCDH9	0
KLHL1	0
DACH1	0
MZT1	0
BORA	0
DIS3	0
PIBF1	0
KLF5	0
KLF12	0
TBC1D4	0
COMMD6	0
UCHL3	0
LMO7	0
KCTD12	0
CLN5	0
FBXL3	0
MYCBP2	0
SCEL	0
SLAIN1	0
EDNRB	0
POU4F1	0
RBM26	0
NDFIP2	0
SPRY2	0
SLITRK1	0
SLITRK6	0
SLITRK5	0
GPC5	0
GPC6	0
DCT	1
TGDS	0
GPR180	0
SOX21	0
ABCC4	0
CLDN10	0
DZIP1	0
DNAJC3	0
UGGT2	0
HS6ST3	0
OXGR1	0
MBNL2	0
RAP2A	0
IPO5	0
FARP1	0
RNF113B	-1
STK24	0
SLC15A1	0
DOCK9	0
UBAC2	-1
GPR18	0
GPR183	0
TM9SF2	0
CLYBL	0
ZIC5	0
PCCA	0
TMTC4	0
NALCN	0
ITGBL1	0
FGF14	0
TPP2	0
METTL21C	0
CCDC168	-1
TEX30	0
BIVM-ERCC5	-1
BIVM	0
ERCC5	0
SLC10A2	0
DAOA	0
EFNB2	0
ARGLU1	0
FAM155A	-1
LIG4	0
ABHD13	-1
TNFSF13B	1
MYO16	0
COL4A1	0
COL4A2	0
RAB20	0
CARS2	0
ING1	0
ANKRD10	0
ARHGEF7	0
TEX29	-1
SOX1	0
SPACA7	-1
TUBGCP3	0
ATP11A	0
MCF2L	0
F7	0
F10	0
PROZ	0
PCID2	0
CUL4A	0
LAMP1	0
GRTP1	0
ADPRHL1	0
DCUN1D2	-1
TMCO3	0
TFDP1	0
ATP4B	0
GRK1	0
TMEM255B	-1
GAS6	0
RASA3	0
CDC16	0
UPF3A	0
CHAMP1	0
OR11H12	-1
POTEM	-1
POTEG	0
OR4N2	-1
OR4Q3	-1
OR4M1	-1
OR4K2	-1
OR4K5	-1
OR4K1	-1
OR4K15	-1
OR4K14	-1
OR4K13	-1
OR4L1	-1
OR4K17	-1
OR4N5	-1
OR11G2	-1
OR11H4	-1
TTC5	0
CCNB1IP1	0
PARP2	0
TEP1	0
KLHL33	-1
OSGEP	0
APEX1	1
PNP	0
RNASE10	-1
RNASE9	0
RNASE11	-1
RNASE12	-1
OR6S1	0
RNASE4	0
EDDM3A	0
RNASE6	0
RNASE3	0
RNASE2	0
METTL17	0
SLC39A2	1
NDRG2	0
TPPP2	0
RNASE13	0
RNASE7	0
RNASE8	0
ARHGEF40	0
ZNF219	0
TMEM253	-1
OR5AU1	-1
HNRNPC	0
RPGRIP1	0
SUPT16H	0
CHD8	0
RAB2B	0
TOX4	0
METTL3	0
SALL2	0
OR10G3	-1
OR10G2	-1
DAD1	0
ABHD4	0
OXA1L	0
SLC7A7	0
MRPL52	0
MMP14	0
LRP10	0
REM2	0
RBM23	0
PRMT5	0
HAUS4	0
AJUBA	0
C14orf93	0
PSMB5	0
PSMB11	0
CDH24	0
ACIN1	0
C14orf119	-1
CEBPE	1
SLC7A8	0
HOMEZ	0
BCL2L2	0
PABPN1	0
SLC22A17	0
EFS	0
IL25	0
CMTM5	0
MYH6	0
MYH7	0
NGDN	0
ZFHX2	0
THTPA	0
AP1G2	0
JPH4	-1
DHRS2	0
DHRS4	0
DHRS4L2	0
CPNE6	0
NRL	0
PCK2	0
DCAF11	0
FITM1	0
PSME1	0
EMC9	0
PSME2	0
RNF31	0
IRF9	0
REC8	0
IPO4	0
TSSK4	0
CHMP4A	0
MDP1	0
NEDD8	0
GMPR2	0
TINF2	0
TGM1	0
RABGGTA	0
DHRS1	0
NOP9	0
CIDEB	0
LTB4R2	0
ADCY4	0
RIPK3	0
NFATC4	0
NYNRIN	-1
CBLN3	0
KHNYN	0
SDR39U1	0
CTSG	1
GZMH	0
STXBP6	0
NOVA1	0
FOXG1	0
PRKD1	0
G2E3	0
SCFD1	0
COCH	0
STRN3	0
AP4S1	0
HECTD1	0
HEATR5A	0
DTD2	0
NUBPL	0
ARHGAP5	0
AKAP6	0
NPAS3	0
EGLN3	0
SPTSSA	0
EAPP	0
SNX6	0
CFL2	0
BAZ1A	0
SRP54	0
PPP2R3C	0
PSMA6	0
NFKBIA	1
INSM2	0
RALGAPA1	0
BRMS1L	0
MBIP	0
SFTA3	0
NKX2-1	0
PAX9	0
SLC25A21	0
MIPOL1	0
FOXA1	0
TTC6	-1
CLEC14A	0
SEC23A	0
GEMIN2	0
TRAPPC6B	0
PNN	0
MIA2	0
FBXO33	0
LRFN5	0
FSCB	0
C14orf28	-1
KLHL28	0
PRPF39	0
FKBP3	0
FANCM	0
MIS18BP1	0
RPL10L	0
MDGA2	0
RPS29	0
LRR1	0
MGAT2	0
DNAAF2	0
POLE2	0
KLHDC1	0
NEMF	0
ARF6	0
VCPKMT	0
SOS2	0
L2HGDH	0
CDKL1	0
MAP4K5	0
ATL1	0
SAV1	0
NIN	0
PYGL	0
ABHD12B	-1
TRIM9	0
TMX1	0
FRMD6	0
GNG2	0
NID2	0
PTGDR	0
PTGER2	0
TXNDC16	0
GPR137C	0
PSMC6	0
STYX	0
GNPNAT1	0
FERMT2	0
DDHD1	0
BMP4	0
CDKN3	0
CNIH1	0
GMFB	0
CGRRF1	0
SAMD4A	0
GCH1	0
WDHD1	0
SOCS4	0
MAPK1IP1L	0
LGALS3	0
DLGAP5	0
FBXO34	0
ATG14	0
TBPL2	0
KTN1	0
PELI2	0
TMEM260	0
OTX2	0
EXOC5	0
AP5M1	0
NAA30	0
SLC35F4	-1
ACTR10	0
PSMA3	0
ARID4A	0
TOMM20L	-1
TIMM9	0
KIAA0586	0
DACT1	0
DAAM1	0
L3HYPDH	0
JKAMP	0
RTN1	0
DHRS7	0
PPM1A	0
C14orf39	0
SIX6	0
SIX1	0
SIX4	0
MNAT1	0
TRMT5	0
SLC38A6	0
PRKCH	0
TMEM30B	0
HIF1A	1
SNAPC1	0
SYT16	0
KCNH5	0
RHOJ	0
PPP2R5E	0
WDR89	-1
SGPP1	0
SYNE2	0
ESR2	0
MTHFD1	0
ZBTB25	0
AKAP5	0
ZBTB1	0
HSPA2	0
PPP1R36	-1
PLEKHG3	0
SPTB	0
CHURC1	0
GPX2	0
RAB15	-1
FNTB	0
MAX	0
FUT8	0
GPHN	0
FAM71D	-1
MPP5	0
ATP6V1D	0
EIF2S1	0
PLEK2	0
TMEM229B	0
PLEKHH1	0
ARG2	0
VTI1B	0
RDH11	0
RDH12	0
ZFYVE26	0
RAD51B	0
ZFP36L1	0
ACTN1	0
DCAF5	0
EXD2	0
GALNT16	0
ERH	0
SLC39A9	0
PLEKHD1	-1
CCDC177	-1
SRSF5	0
SLC10A1	0
SMOC1	0
SLC8A3	0
COX16	0
SYNJ2BP	0
ADAM21	0
ADAM20	0
MED6	0
TTC9	0
MAP3K9	0
SIPA1L1	0
RGS6	0
DPF3	0
DCAF4	0
ZFYVE1	0
RBM25	0
PSEN1	0
PAPLN	0
NUMB	0
HEATR4	-1
ACOT1	0
ACOT2	0
ACOT4	0
ACOT6	0
DNAL1	0
PNMA1	0
PTGR2	0
FAM161B	-1
COQ6	0
ENTPD5	0
ALDH6A1	0
LIN52	-1
ABCD4	0
VRTN	-1
NPC2	0
LTBP2	0
AREL1	0
FCF1	-1
YLPM1	-1
PROX2	0
DLST	0
RPS6KL1	-1
PGF	0
EIF2B2	0
MLH3	0
ACYP1	0
ZC2HC1C	0
NEK9	0
TMED10	0
FOS	1
JDP2	0
BATF	0
FLVCR2	0
TTLL5	0
TGFB3	0
GPATCH2L	0
ESRRB	0
VASH1	0
ANGEL1	0
IRF2BPL	0
TMEM63C	0
ZDHHC22	0
POMT2	0
GSTZ1	0
TMED8	-1
SAMD15	-1
NOXRED1	-1
VIPAS39	0
AHSA1	0
ISM2	0
SPTLC2	0
ALKBH1	0
SLIRP	0
SNW1	0
C14orf178	-1
ADCK1	-1
NRXN3	0
DIO2	0
CEP128	0
TSHR	0
GTF2A1	0
STON2	0
SEL1L	0
FLRT2	0
GALC	0
KCNK10	0
SPATA7	0
PTPN21	0
ZC3H14	0
EML5	0
TTC8	0
FOXN3	0
EFCAB11	0
TDP1	0
KCNK13	0
NRDE2	0
CALM1	0
TTC7B	0
RPS6KA5	0
CCDC88C	0
CATSPERB	0
TC2N	0
FBLN5	0
TRIP11	0
ATXN3	0
NDUFB1	0
CPSF2	0
SLC24A4	0
RIN3	0
LGMN	0
GOLGA5	0
ITPK1	0
MOAP1	0
UBR7	0
BTBD7	0
UNC79	0
FAM181A	0
ASB2	0
OTUB2	0
DDX24	0
IFI27	0
PPP4R4	0
SERPINA10	0
SERPINA6	0
SERPINA1	0
SERPINA11	-1
SERPINA9	0
SERPINA12	0
SERPINA4	0
SERPINA5	0
SERPINA3	0
DICER1	0
CLMN	0
SYNE3	0
GLRX5	0
TCL1B	0
BDKRB2	0
BDKRB1	0
ATG2B	0
GSKIP	0
AK7	0
PAPOLA	0
VRK1	0
C14orf177	-1
BCL11B	1
SETD3	0
CCNK	0
CCDC85C	-1
HHIPL1	-1
CYP46A1	0
EML1	0
EVL	0
DEGS2	0
YY1	0
SLC25A47	0
WDR25	0
BEGAIN	0
DLK1	0
RTL1	0
DIO3	1
PPP2R5C	0
DYNC1H1	0
HSP90AA1	1
WDR20	0
MOK	0
ZNF839	-1
CINP	0
TECPR2	0
RCOR1	0
TRAF3	0
AMN	0
CDC42BPB	0
TNFAIP2	0
EIF5	0
MARK3	0
CKB	0
TRMT61A	-1
BAG5	0
KLC1	0
XRCC3	0
PPP1R13B	0
TDRD9	0
ASPG	0
KIF26A	0
TMEM179	0
INF2	0
SIVA1	0
AKT1	1
ZBTB42	0
CEP170B	0
PLD4	0
AHNAK2	0
CDCA4	0
GPR132	0
JAG2	0
NUDT14	0
BRF1	0
BTBD6	-1
PACS2	0
MTA1	0
CRIP2	0
CRIP1	0
GOLGA6L6	-1
OR4N4	-1
GOLGA6L2	-1
MKRN3	0
MAGEL2	0
NDN	0
NPAP1	0
SNRPN	0
SNURF	-1
UBE3A	0
ATP10A	0
GABRB3	0
GABRA5	0
GABRG3	0
OCA2	0
HERC2	0
GOLGA8M	-1
APBA2	0
FAM189A1	-1
TJP1	0
CHRFAM7A	0
GOLGA8R	-1
FAN1	0
MTMR10	-1
TRPM1	0
KLF13	0
OTUD7A	0
CHRNA7	0
ARHGAP11A	0
SCG5	0
GREM1	0
FMN1	0
RYR3	0
AVEN	0
CHRM5	0
EMC7	0
PGBD4	-1
KATNBL1	0
EMC4	0
SLC12A6	0
NOP10	0
NUTM1	0
LPCAT4	0
GOLGA8A	0
GOLGA8B	0
GJD2	0
ACTC1	0
AQR	0
ZNF770	0
DPH6	0
C15orf41	-1
MEIS2	0
TMCO5A	-1
SPRED1	0
FAM98B	0
RASGRP1	0
THBS1	1
FSIP1	0
GPR176	0
EIF2AK4	0
SRP14	0
BMF	0
BUB1B	0
PAK6	0
PLCB2	0
DISP2	0
KNSTRN	0
IVD	0
BAHD1	0
RAD51	0
RMDN3	0
DNAJC17	0
C15orf62	-1
ZFYVE19	-1
SPINT1	0
VPS18	0
DLL4	0
CHAC1	0
INO80	0
EXD1	-1
CHP1	0
OIP5	0
NUSAP1	0
NDUFAF1	0
RTF1	0
LTK	0
RPAP1	0
TYRO3	0
MGA	0
MAPKBP1	0
JMJD7-PLA2G4B	0
SPTBN5	0
EHD4	0
PLA2G4E	-1
PLA2G4D	0
PLA2G4F	-1
VPS39	0
TMEM87A	0
GANC	0
CAPN3	0
ZNF106	-1
SNAP23	0
LRRC57	-1
HAUS2	0
STARD9	0
TTBK2	0
UBR1	0
TMEM62	0
CCNDBP1	0
EPB42	0
TGM5	0
TGM7	1
LCMT2	0
ADAL	0
ZSCAN29	0
TUBGCP4	0
TP53BP1	0
MAP1A	0
PPIP5K1	0
CKMT1B	0
STRC	0
CATSPER2	0
CKMT1A	0
PDIA3	0
ELL3	0
SERF2	0
SERINC4	0
HYPK	0
MFAP1	0
WDR76	-1
FRMD5	0
CASC4	-1
CTDSPL2	0
EIF3J	0
SPG11	0
PATL2	0
B2M	0
TRIM69	0
SORD	0
DUOX2	0
DUOXA2	0
DUOXA1	0
DUOX1	0
SLC28A2	0
GATM	0
SPATA5L1	-1
C15orf48	0
SLC30A4	0
BLOC1S6	0
SEMA6D	0
SLC24A5	0
MYEF2	0
CTXN2	0
SLC12A1	0
DUT	0
FBN1	0
CEP152	0
SHC4	0
EID1	0
SECISBP2L	0
COPS2	0
GALK2	0
FAM227B	-1
FGF7	0
DTWD1	-1
ATP8B4	0
SLC27A2	0
HDC	0
GABPB1	0
USP8	0
USP50	-1
TRPM7	0
SPPL2A	0
AP4E1	0
TNFAIP8L3	0
CYP19A1	0
GLDN	0
DMXL2	0
SCG3	0
LYSMD2	0
TMOD2	0
TMOD3	0
LEO1	0
MAPK6	0
BCL2L10	0
GNB5	0
MYO5C	0
MYO5A	0
ARPP19	0
FAM214A	0
ONECUT1	0
WDR72	0
UNC13C	0
RAB27A	0
PIGB	0
CCPG1	0
C15orf65	0
PYGO1	0
PRTG	0
NEDD4	0
RFX7	0
TEX9	-1
MNS1	0
ZNF280D	0
TCF12	0
CGNL1	0
MYZAP	0
